====== Start Time ======
2021-08-20-16:08:57-CST

phc2sys[330775.422]: clock set to insert leap second at midnight (UTC)
phc2sys[337255.065]: CLOCK_REALTIME phc offset         3 s2 freq   -2416 delay   1272
phc2sys[337256.066]: CLOCK_REALTIME phc offset        14 s2 freq   -2404 delay   1242
phc2sys[337257.066]: CLOCK_REALTIME phc offset         1 s2 freq   -2413 delay   1252
phc2sys[337258.066]: CLOCK_REALTIME phc offset         4 s2 freq   -2410 delay   1243
phc2sys[337259.066]: CLOCK_REALTIME phc offset       -12 s2 freq   -2424 delay   1271
phc2sys[337260.066]: CLOCK_REALTIME phc offset        27 s2 freq   -2389 delay   1280
phc2sys[337261.066]: CLOCK_REALTIME phc offset       -21 s2 freq   -2429 delay   1242
phc2sys[337262.066]: CLOCK_REALTIME phc offset        -7 s2 freq   -2421 delay   1244
phc2sys[337263.066]: CLOCK_REALTIME phc offset        -5 s2 freq   -2421 delay   1240
phc2sys[337264.067]: CLOCK_REALTIME phc offset         3 s2 freq   -2415 delay   1271
phc2sys[337265.067]: CLOCK_REALTIME phc offset        21 s2 freq   -2396 delay   1238
phc2sys[337266.067]: CLOCK_REALTIME phc offset         0 s2 freq   -2411 delay   1251
phc2sys[337267.067]: CLOCK_REALTIME phc offset        -3 s2 freq   -2414 delay   1256
phc2sys[337268.067]: CLOCK_REALTIME phc offset        -4 s2 freq   -2415 delay   1255
phc2sys[337269.067]: CLOCK_REALTIME phc offset       -14 s2 freq   -2427 delay   1271
phc2sys[337270.067]: CLOCK_REALTIME phc offset         1 s2 freq   -2416 delay   1257
phc2sys[337271.068]: CLOCK_REALTIME phc offset        -1 s2 freq   -2418 delay   1243
phc2sys[337272.068]: CLOCK_REALTIME phc offset        20 s2 freq   -2397 delay   1250
phc2sys[337273.068]: CLOCK_REALTIME phc offset       -12 s2 freq   -2423 delay   1246
phc2sys[337274.068]: CLOCK_REALTIME phc offset        -7 s2 freq   -2421 delay   1255
phc2sys[337275.068]: CLOCK_REALTIME phc offset       -18 s2 freq   -2435 delay   1277
phc2sys[337276.068]: CLOCK_REALTIME phc offset        25 s2 freq   -2397 delay   1259
phc2sys[337277.068]: CLOCK_REALTIME phc offset       -14 s2 freq   -2428 delay   1276
phc2sys[337278.068]: CLOCK_REALTIME phc offset         7 s2 freq   -2412 delay   1250
phc2sys[337279.069]: CLOCK_REALTIME phc offset         1 s2 freq   -2416 delay   1277
phc2sys[337280.069]: CLOCK_REALTIME phc offset        24 s2 freq   -2392 delay   1245
phc2sys[337281.069]: CLOCK_REALTIME phc offset       -14 s2 freq   -2423 delay   1241
phc2sys[337282.069]: CLOCK_REALTIME phc offset        -8 s2 freq   -2421 delay   1242
phc2sys[337283.069]: CLOCK_REALTIME phc offset         5 s2 freq   -2411 delay   1259
phc2sys[337284.070]: CLOCK_REALTIME phc offset       -19 s2 freq   -2433 delay   1283
phc2sys[337285.070]: CLOCK_REALTIME phc offset        19 s2 freq   -2401 delay   1244
phc2sys[337286.070]: CLOCK_REALTIME phc offset         0 s2 freq   -2414 delay   1245
phc2sys[337287.070]: CLOCK_REALTIME phc offset        -2 s2 freq   -2416 delay   1248
phc2sys[337288.070]: CLOCK_REALTIME phc offset       -11 s2 freq   -2426 delay   1245
phc2sys[337289.070]: CLOCK_REALTIME phc offset         2 s2 freq   -2416 delay   1251
phc2sys[337290.070]: CLOCK_REALTIME phc offset         2 s2 freq   -2415 delay   1247
phc2sys[337291.071]: CLOCK_REALTIME phc offset        18 s2 freq   -2399 delay   1248
phc2sys[337292.071]: CLOCK_REALTIME phc offset        -9 s2 freq   -2420 delay   1244
phc2sys[337293.071]: CLOCK_REALTIME phc offset       -12 s2 freq   -2426 delay   1240
phc2sys[337294.071]: CLOCK_REALTIME phc offset         4 s2 freq   -2414 delay   1242
phc2sys[337295.071]: CLOCK_REALTIME phc offset         1 s2 freq   -2416 delay   1252
phc2sys[337296.071]: CLOCK_REALTIME phc offset        -4 s2 freq   -2420 delay   1250
phc2sys[337297.071]: CLOCK_REALTIME phc offset        -8 s2 freq   -2425 delay   1245
phc2sys[337298.072]: CLOCK_REALTIME phc offset        15 s2 freq   -2405 delay   1249
phc2sys[337299.072]: CLOCK_REALTIME phc offset       -11 s2 freq   -2426 delay   1278
phc2sys[337300.072]: CLOCK_REALTIME phc offset         3 s2 freq   -2416 delay   1242
phc2sys[337301.072]: CLOCK_REALTIME phc offset        -7 s2 freq   -2425 delay   1263
phc2sys[337302.072]: CLOCK_REALTIME phc offset        -1 s2 freq   -2421 delay   1279
phc2sys[337303.072]: CLOCK_REALTIME phc offset         5 s2 freq   -2415 delay   1242
phc2sys[337304.072]: CLOCK_REALTIME phc offset        17 s2 freq   -2402 delay   1239
phc2sys[337305.072]: CLOCK_REALTIME phc offset        -4 s2 freq   -2418 delay   1246
phc2sys[337306.073]: CLOCK_REALTIME phc offset       -18 s2 freq   -2433 delay   1249
phc2sys[337307.073]: CLOCK_REALTIME phc offset        12 s2 freq   -2408 delay   1256
phc2sys[337308.073]: CLOCK_REALTIME phc offset         0 s2 freq   -2417 delay   1243
phc2sys[337309.073]: CLOCK_REALTIME phc offset        -5 s2 freq   -2422 delay   1242
phc2sys[337310.073]: CLOCK_REALTIME phc offset        -1 s2 freq   -2419 delay   1244
phc2sys[337311.073]: CLOCK_REALTIME phc offset         6 s2 freq   -2412 delay   1250
phc2sys[337312.074]: CLOCK_REALTIME phc offset        -4 s2 freq   -2421 delay   1263
phc2sys[337313.074]: CLOCK_REALTIME phc offset         5 s2 freq   -2413 delay   1244
phc2sys[337314.074]: CLOCK_REALTIME phc offset        10 s2 freq   -2406 delay   1244
phc2sys[337315.074]: CLOCK_REALTIME phc offset       -14 s2 freq   -2427 delay   1252
phc2sys[337316.074]: CLOCK_REALTIME phc offset        -9 s2 freq   -2426 delay   1258
phc2sys[337317.074]: CLOCK_REALTIME phc offset         7 s2 freq   -2413 delay   1246
phc2sys[337318.074]: CLOCK_REALTIME phc offset         5 s2 freq   -2413 delay   1247
phc2sys[337319.075]: CLOCK_REALTIME phc offset         0 s2 freq   -2417 delay   1255
phc2sys[337320.075]: CLOCK_REALTIME phc offset        -4 s2 freq   -2421 delay   1253
phc2sys[337321.075]: CLOCK_REALTIME phc offset         0 s2 freq   -2418 delay   1275
phc2sys[337322.075]: CLOCK_REALTIME phc offset        10 s2 freq   -2408 delay   1248
phc2sys[337323.075]: CLOCK_REALTIME phc offset         0 s2 freq   -2415 delay   1244
phc2sys[337324.075]: CLOCK_REALTIME phc offset         4 s2 freq   -2411 delay   1245
phc2sys[337325.075]: CLOCK_REALTIME phc offset        -5 s2 freq   -2419 delay   1252
phc2sys[337326.076]: CLOCK_REALTIME phc offset       -10 s2 freq   -2425 delay   1248
phc2sys[337327.076]: CLOCK_REALTIME phc offset        -5 s2 freq   -2423 delay   1270
phc2sys[337328.076]: CLOCK_REALTIME phc offset         9 s2 freq   -2411 delay   1246
phc2sys[337329.076]: CLOCK_REALTIME phc offset         6 s2 freq   -2411 delay   1271
phc2sys[337330.076]: CLOCK_REALTIME phc offset         1 s2 freq   -2414 delay   1248
phc2sys[337331.076]: CLOCK_REALTIME phc offset        -4 s2 freq   -2419 delay   1280
phc2sys[337332.076]: CLOCK_REALTIME phc offset        -4 s2 freq   -2420 delay   1244
phc2sys[337333.076]: CLOCK_REALTIME phc offset         5 s2 freq   -2412 delay   1239
phc2sys[337334.077]: CLOCK_REALTIME phc offset       -13 s2 freq   -2429 delay   1278
phc2sys[337335.077]: CLOCK_REALTIME phc offset        -6 s2 freq   -2426 delay   1241
phc2sys[337336.077]: CLOCK_REALTIME phc offset        18 s2 freq   -2403 delay   1263
phc2sys[337337.077]: CLOCK_REALTIME phc offset        -5 s2 freq   -2421 delay   1250
phc2sys[337338.077]: CLOCK_REALTIME phc offset        -4 s2 freq   -2421 delay   1259
phc2sys[337339.077]: CLOCK_REALTIME phc offset         7 s2 freq   -2412 delay   1249
phc2sys[337340.077]: CLOCK_REALTIME phc offset       -13 s2 freq   -2430 delay   1239
phc2sys[337341.078]: CLOCK_REALTIME phc offset       -13 s2 freq   -2433 delay   1281
phc2sys[337342.078]: CLOCK_REALTIME phc offset        28 s2 freq   -2396 delay   1270
phc2sys[337343.078]: CLOCK_REALTIME phc offset         9 s2 freq   -2407 delay   1245
phc2sys[337344.078]: CLOCK_REALTIME phc offset         2 s2 freq   -2411 delay   1253
phc2sys[337345.078]: CLOCK_REALTIME phc offset        -6 s2 freq   -2419 delay   1251
phc2sys[337346.078]: CLOCK_REALTIME phc offset        -9 s2 freq   -2423 delay   1245
phc2sys[337347.078]: CLOCK_REALTIME phc offset         2 s2 freq   -2415 delay   1244
phc2sys[337348.079]: CLOCK_REALTIME phc offset        10 s2 freq   -2407 delay   1238
phc2sys[337349.079]: CLOCK_REALTIME phc offset        -3 s2 freq   -2417 delay   1251
phc2sys[337350.079]: CLOCK_REALTIME phc offset         1 s2 freq   -2413 delay   1242
phc2sys[337351.079]: CLOCK_REALTIME phc offset        -4 s2 freq   -2418 delay   1239
phc2sys[337352.079]: CLOCK_REALTIME phc offset        -5 s2 freq   -2420 delay   1245
phc2sys[337353.079]: CLOCK_REALTIME phc offset        -1 s2 freq   -2418 delay   1242
phc2sys[337354.079]: CLOCK_REALTIME phc offset         5 s2 freq   -2412 delay   1246
phc2sys[337355.080]: CLOCK_REALTIME phc offset       -10 s2 freq   -2426 delay   1244
phc2sys[337356.080]: CLOCK_REALTIME phc offset        -4 s2 freq   -2423 delay   1243
phc2sys[337357.080]: CLOCK_REALTIME phc offset         6 s2 freq   -2414 delay   1243
phc2sys[337358.080]: CLOCK_REALTIME phc offset        15 s2 freq   -2403 delay   1241
phc2sys[337359.080]: CLOCK_REALTIME phc offset        -3 s2 freq   -2417 delay   1250
phc2sys[337360.080]: CLOCK_REALTIME phc offset        -2 s2 freq   -2416 delay   1265
phc2sys[337361.080]: CLOCK_REALTIME phc offset        -4 s2 freq   -2419 delay   1240
phc2sys[337362.081]: CLOCK_REALTIME phc offset         2 s2 freq   -2414 delay   1244
phc2sys[337363.081]: CLOCK_REALTIME phc offset        -7 s2 freq   -2423 delay   1247
phc2sys[337364.081]: CLOCK_REALTIME phc offset       -15 s2 freq   -2433 delay   1255
phc2sys[337365.081]: CLOCK_REALTIME phc offset         6 s2 freq   -2416 delay   1274
phc2sys[337366.081]: CLOCK_REALTIME phc offset        14 s2 freq   -2406 delay   1250
phc2sys[337367.081]: CLOCK_REALTIME phc offset        -7 s2 freq   -2423 delay   1274
phc2sys[337368.081]: CLOCK_REALTIME phc offset        14 s2 freq   -2404 delay   1256
phc2sys[337369.082]: CLOCK_REALTIME phc offset        -2 s2 freq   -2416 delay   1253
phc2sys[337370.082]: CLOCK_REALTIME phc offset         1 s2 freq   -2414 delay   1256
phc2sys[337371.082]: CLOCK_REALTIME phc offset        -8 s2 freq   -2422 delay   1244
phc2sys[337372.082]: CLOCK_REALTIME phc offset         6 s2 freq   -2411 delay   1253
phc2sys[337373.082]: CLOCK_REALTIME phc offset        -5 s2 freq   -2420 delay   1239
phc2sys[337374.082]: CLOCK_REALTIME phc offset        -9 s2 freq   -2426 delay   1265
phc2sys[337375.082]: CLOCK_REALTIME phc offset         1 s2 freq   -2418 delay   1248
phc2sys[337376.083]: CLOCK_REALTIME phc offset        -1 s2 freq   -2420 delay   1237
phc2sys[337377.083]: CLOCK_REALTIME phc offset         0 s2 freq   -2419 delay   1246
phc2sys[337378.083]: CLOCK_REALTIME phc offset        -2 s2 freq   -2421 delay   1249
phc2sys[337379.083]: CLOCK_REALTIME phc offset         9 s2 freq   -2411 delay   1253
phc2sys[337380.083]: CLOCK_REALTIME phc offset        -8 s2 freq   -2425 delay   1247
phc2sys[337381.083]: CLOCK_REALTIME phc offset        -1 s2 freq   -2421 delay   1270
phc2sys[337382.083]: CLOCK_REALTIME phc offset       -14 s2 freq   -2434 delay   1275
phc2sys[337383.084]: CLOCK_REALTIME phc offset        21 s2 freq   -2403 delay   1244
phc2sys[337384.084]: CLOCK_REALTIME phc offset         5 s2 freq   -2413 delay   1255
phc2sys[337385.084]: CLOCK_REALTIME phc offset        -2 s2 freq   -2418 delay   1253
phc2sys[337386.084]: CLOCK_REALTIME phc offset        -2 s2 freq   -2419 delay   1245
phc2sys[337387.084]: CLOCK_REALTIME phc offset        -5 s2 freq   -2422 delay   1254
phc2sys[337388.084]: CLOCK_REALTIME phc offset         2 s2 freq   -2417 delay   1245
phc2sys[337389.084]: CLOCK_REALTIME phc offset        11 s2 freq   -2407 delay   1255
phc2sys[337390.084]: CLOCK_REALTIME phc offset       -12 s2 freq   -2427 delay   1241
phc2sys[337391.085]: CLOCK_REALTIME phc offset        -6 s2 freq   -2425 delay   1252
phc2sys[337392.085]: CLOCK_REALTIME phc offset         2 s2 freq   -2418 delay   1272
phc2sys[337393.085]: CLOCK_REALTIME phc offset        -5 s2 freq   -2425 delay   1244
phc2sys[337394.085]: CLOCK_REALTIME phc offset        12 s2 freq   -2409 delay   1249
phc2sys[337395.085]: CLOCK_REALTIME phc offset         3 s2 freq   -2415 delay   1248
phc2sys[337396.085]: CLOCK_REALTIME phc offset         7 s2 freq   -2410 delay   1250
phc2sys[337397.086]: CLOCK_REALTIME phc offset       -15 s2 freq   -2430 delay   1246
phc2sys[337398.086]: CLOCK_REALTIME phc offset       -12 s2 freq   -2431 delay   1251
phc2sys[337399.086]: CLOCK_REALTIME phc offset        -1 s2 freq   -2424 delay   1243
phc2sys[337400.086]: CLOCK_REALTIME phc offset        12 s2 freq   -2411 delay   1249
phc2sys[337401.086]: CLOCK_REALTIME phc offset        -2 s2 freq   -2422 delay   1247
phc2sys[337402.086]: CLOCK_REALTIME phc offset        -7 s2 freq   -2427 delay   1270
phc2sys[337403.086]: CLOCK_REALTIME phc offset         8 s2 freq   -2414 delay   1247
phc2sys[337404.086]: CLOCK_REALTIME phc offset       -13 s2 freq   -2433 delay   1261
phc2sys[337405.087]: CLOCK_REALTIME phc offset        17 s2 freq   -2407 delay   1257
phc2sys[337406.087]: CLOCK_REALTIME phc offset       -12 s2 freq   -2431 delay   1277
phc2sys[337407.087]: CLOCK_REALTIME phc offset         8 s2 freq   -2414 delay   1245
phc2sys[337408.087]: CLOCK_REALTIME phc offset         6 s2 freq   -2414 delay   1241
phc2sys[337409.087]: CLOCK_REALTIME phc offset         7 s2 freq   -2411 delay   1258
phc2sys[337410.087]: CLOCK_REALTIME phc offset       -15 s2 freq   -2431 delay   1250
phc2sys[337411.087]: CLOCK_REALTIME phc offset         0 s2 freq   -2420 delay   1243
phc2sys[337412.088]: CLOCK_REALTIME phc offset        -1 s2 freq   -2421 delay   1254
phc2sys[337413.088]: CLOCK_REALTIME phc offset       -10 s2 freq   -2431 delay   1256
phc2sys[337414.088]: CLOCK_REALTIME phc offset         7 s2 freq   -2417 delay   1247
phc2sys[337415.088]: CLOCK_REALTIME phc offset        -8 s2 freq   -2430 delay   1280
phc2sys[337416.088]: CLOCK_REALTIME phc offset         9 s2 freq   -2415 delay   1256
phc2sys[337417.088]: CLOCK_REALTIME phc offset         4 s2 freq   -2417 delay   1250
phc2sys[337418.088]: CLOCK_REALTIME phc offset        -8 s2 freq   -2428 delay   1275
phc2sys[337419.089]: CLOCK_REALTIME phc offset        18 s2 freq   -2405 delay   1241
phc2sys[337420.089]: CLOCK_REALTIME phc offset        -8 s2 freq   -2425 delay   1238
phc2sys[337421.089]: CLOCK_REALTIME phc offset         1 s2 freq   -2419 delay   1251
phc2sys[337422.089]: CLOCK_REALTIME phc offset       -14 s2 freq   -2433 delay   1280
phc2sys[337422.234]: CLOCK_REALTIME phc offset        -8 s2 freq   -2431 delay   1276
====== Start Time ======
2021-08-20-18:00:37-CST

phc2sys[337475.428]: clock set to insert leap second at midnight (UTC)
phc2sys[337475.428]: CLOCK_REALTIME phc offset       472 s0 freq   -2431 delay   1246
phc2sys[337476.429]: CLOCK_REALTIME phc offset       477 s2 freq   -2426 delay   1244
phc2sys[337477.429]: CLOCK_REALTIME phc offset       489 s2 freq   -1937 delay   1244
phc2sys[337478.429]: CLOCK_REALTIME phc offset       -13 s2 freq   -2292 delay   1272
phc2sys[337479.429]: CLOCK_REALTIME phc offset      -131 s2 freq   -2414 delay   1239
phc2sys[337480.429]: CLOCK_REALTIME phc offset      -129 s2 freq   -2452 delay   1251
phc2sys[337481.429]: CLOCK_REALTIME phc offset      -114 s2 freq   -2475 delay   1240
phc2sys[337482.429]: CLOCK_REALTIME phc offset       -63 s2 freq   -2458 delay   1250
phc2sys[337483.430]: CLOCK_REALTIME phc offset       -35 s2 freq   -2449 delay   1274
phc2sys[337484.430]: CLOCK_REALTIME phc offset        -9 s2 freq   -2434 delay   1245
phc2sys[337485.430]: CLOCK_REALTIME phc offset        15 s2 freq   -2413 delay   1244
phc2sys[337486.430]: CLOCK_REALTIME phc offset        -9 s2 freq   -2432 delay   1254
phc2sys[337487.430]: CLOCK_REALTIME phc offset        -5 s2 freq   -2431 delay   1242
phc2sys[337488.430]: CLOCK_REALTIME phc offset        -2 s2 freq   -2429 delay   1253
phc2sys[337489.430]: CLOCK_REALTIME phc offset        12 s2 freq   -2416 delay   1250
phc2sys[337490.430]: CLOCK_REALTIME phc offset         8 s2 freq   -2416 delay   1267
phc2sys[337491.430]: CLOCK_REALTIME phc offset        -5 s2 freq   -2427 delay   1255
phc2sys[337492.430]: CLOCK_REALTIME phc offset        -2 s2 freq   -2425 delay   1270
phc2sys[337493.431]: CLOCK_REALTIME phc offset         0 s2 freq   -2424 delay   1252
phc2sys[337494.431]: CLOCK_REALTIME phc offset        16 s2 freq   -2408 delay   1250
phc2sys[337495.431]: CLOCK_REALTIME phc offset       -17 s2 freq   -2436 delay   1248
phc2sys[337496.431]: CLOCK_REALTIME phc offset        11 s2 freq   -2413 delay   1248
phc2sys[337497.431]: CLOCK_REALTIME phc offset        -9 s2 freq   -2430 delay   1251
phc2sys[337498.431]: CLOCK_REALTIME phc offset        -5 s2 freq   -2429 delay   1271
phc2sys[337499.431]: CLOCK_REALTIME phc offset         2 s2 freq   -2423 delay   1252
phc2sys[337500.431]: CLOCK_REALTIME phc offset         6 s2 freq   -2419 delay   1258
phc2sys[337501.432]: CLOCK_REALTIME phc offset         1 s2 freq   -2422 delay   1240
phc2sys[337502.432]: CLOCK_REALTIME phc offset         2 s2 freq   -2420 delay   1252
phc2sys[337503.432]: CLOCK_REALTIME phc offset         2 s2 freq   -2420 delay   1242
phc2sys[337504.432]: CLOCK_REALTIME phc offset       -26 s2 freq   -2447 delay   1272
phc2sys[337505.432]: CLOCK_REALTIME phc offset        21 s2 freq   -2408 delay   1245
phc2sys[337506.432]: CLOCK_REALTIME phc offset         0 s2 freq   -2423 delay   1248
phc2sys[337507.432]: CLOCK_REALTIME phc offset        -5 s2 freq   -2428 delay   1249
phc2sys[337508.432]: CLOCK_REALTIME phc offset         2 s2 freq   -2422 delay   1240
phc2sys[337509.432]: CLOCK_REALTIME phc offset         3 s2 freq   -2421 delay   1270
phc2sys[337510.433]: CLOCK_REALTIME phc offset        -1 s2 freq   -2424 delay   1271
phc2sys[337511.433]: CLOCK_REALTIME phc offset        -1 s2 freq   -2424 delay   1272
phc2sys[337512.433]: CLOCK_REALTIME phc offset         7 s2 freq   -2416 delay   1242
phc2sys[337513.433]: CLOCK_REALTIME phc offset        -8 s2 freq   -2429 delay   1258
phc2sys[337514.433]: CLOCK_REALTIME phc offset         4 s2 freq   -2420 delay   1261
phc2sys[337515.433]: CLOCK_REALTIME phc offset         9 s2 freq   -2413 delay   1247
phc2sys[337516.433]: CLOCK_REALTIME phc offset        -7 s2 freq   -2427 delay   1250
phc2sys[337517.433]: CLOCK_REALTIME phc offset        -5 s2 freq   -2427 delay   1246
phc2sys[337518.433]: CLOCK_REALTIME phc offset        12 s2 freq   -2411 delay   1258
phc2sys[337519.434]: CLOCK_REALTIME phc offset        -9 s2 freq   -2429 delay   1280
phc2sys[337520.434]: CLOCK_REALTIME phc offset        -1 s2 freq   -2423 delay   1248
phc2sys[337521.434]: CLOCK_REALTIME phc offset        -4 s2 freq   -2427 delay   1270
phc2sys[337522.434]: CLOCK_REALTIME phc offset         3 s2 freq   -2421 delay   1247
phc2sys[337523.434]: CLOCK_REALTIME phc offset         3 s2 freq   -2420 delay   1247
phc2sys[337524.434]: CLOCK_REALTIME phc offset        -5 s2 freq   -2427 delay   1251
phc2sys[337525.434]: CLOCK_REALTIME phc offset         7 s2 freq   -2417 delay   1264
phc2sys[337526.435]: CLOCK_REALTIME phc offset       -13 s2 freq   -2435 delay   1270
phc2sys[337527.435]: CLOCK_REALTIME phc offset         3 s2 freq   -2422 delay   1272
phc2sys[337528.435]: CLOCK_REALTIME phc offset         2 s2 freq   -2423 delay   1245
phc2sys[337529.435]: CLOCK_REALTIME phc offset        -5 s2 freq   -2429 delay   1272
phc2sys[337530.435]: CLOCK_REALTIME phc offset         0 s2 freq   -2425 delay   1247
phc2sys[337531.435]: CLOCK_REALTIME phc offset        -7 s2 freq   -2432 delay   1274
phc2sys[337532.435]: CLOCK_REALTIME phc offset        20 s2 freq   -2408 delay   1248
phc2sys[337533.435]: CLOCK_REALTIME phc offset         0 s2 freq   -2422 delay   1281
phc2sys[337534.435]: CLOCK_REALTIME phc offset         2 s2 freq   -2420 delay   1246
phc2sys[337535.435]: CLOCK_REALTIME phc offset        -3 s2 freq   -2424 delay   1248
phc2sys[337536.436]: CLOCK_REALTIME phc offset         5 s2 freq   -2417 delay   1240
phc2sys[337537.436]: CLOCK_REALTIME phc offset        -2 s2 freq   -2422 delay   1246
phc2sys[337538.436]: CLOCK_REALTIME phc offset        -9 s2 freq   -2430 delay   1243
phc2sys[337539.436]: CLOCK_REALTIME phc offset        -4 s2 freq   -2428 delay   1243
phc2sys[337540.436]: CLOCK_REALTIME phc offset         9 s2 freq   -2416 delay   1243
phc2sys[337541.436]: CLOCK_REALTIME phc offset         2 s2 freq   -2420 delay   1243
phc2sys[337542.436]: CLOCK_REALTIME phc offset        -7 s2 freq   -2429 delay   1273
phc2sys[337543.436]: CLOCK_REALTIME phc offset        -4 s2 freq   -2428 delay   1270
phc2sys[337544.436]: CLOCK_REALTIME phc offset         6 s2 freq   -2419 delay   1251
phc2sys[337545.437]: CLOCK_REALTIME phc offset         1 s2 freq   -2422 delay   1254
phc2sys[337546.437]: CLOCK_REALTIME phc offset        -4 s2 freq   -2427 delay   1256
phc2sys[337547.437]: CLOCK_REALTIME phc offset         0 s2 freq   -2424 delay   1244
phc2sys[337548.437]: CLOCK_REALTIME phc offset         7 s2 freq   -2417 delay   1250
phc2sys[337549.437]: CLOCK_REALTIME phc offset       -17 s2 freq   -2439 delay   1272
phc2sys[337550.437]: CLOCK_REALTIME phc offset         8 s2 freq   -2419 delay   1241
phc2sys[337551.437]: CLOCK_REALTIME phc offset         4 s2 freq   -2421 delay   1258
phc2sys[337552.437]: CLOCK_REALTIME phc offset         0 s2 freq   -2423 delay   1256
phc2sys[337553.438]: CLOCK_REALTIME phc offset        -3 s2 freq   -2426 delay   1260
phc2sys[337554.438]: CLOCK_REALTIME phc offset        -5 s2 freq   -2429 delay   1261
phc2sys[337555.438]: CLOCK_REALTIME phc offset         3 s2 freq   -2423 delay   1244
phc2sys[337556.438]: CLOCK_REALTIME phc offset       -12 s2 freq   -2437 delay   1273
phc2sys[337557.438]: CLOCK_REALTIME phc offset         3 s2 freq   -2425 delay   1251
phc2sys[337558.438]: CLOCK_REALTIME phc offset        15 s2 freq   -2413 delay   1246
phc2sys[337559.438]: CLOCK_REALTIME phc offset         2 s2 freq   -2421 delay   1258
phc2sys[337560.439]: CLOCK_REALTIME phc offset       -15 s2 freq   -2437 delay   1271
phc2sys[337561.439]: CLOCK_REALTIME phc offset         3 s2 freq   -2424 delay   1255
phc2sys[337562.439]: CLOCK_REALTIME phc offset        -5 s2 freq   -2431 delay   1241
phc2sys[337563.439]: CLOCK_REALTIME phc offset        15 s2 freq   -2413 delay   1241
phc2sys[337564.439]: CLOCK_REALTIME phc offset        -7 s2 freq   -2430 delay   1257
phc2sys[337565.439]: CLOCK_REALTIME phc offset         2 s2 freq   -2423 delay   1253
phc2sys[337566.439]: CLOCK_REALTIME phc offset         1 s2 freq   -2424 delay   1246
phc2sys[337567.439]: CLOCK_REALTIME phc offset        -2 s2 freq   -2426 delay   1244
phc2sys[337568.439]: CLOCK_REALTIME phc offset         2 s2 freq   -2423 delay   1245
phc2sys[337569.439]: CLOCK_REALTIME phc offset         9 s2 freq   -2415 delay   1247
phc2sys[337570.439]: CLOCK_REALTIME phc offset        -4 s2 freq   -2426 delay   1239
phc2sys[337571.440]: CLOCK_REALTIME phc offset        -7 s2 freq   -2430 delay   1249
phc2sys[337572.440]: CLOCK_REALTIME phc offset         0 s2 freq   -2425 delay   1271
phc2sys[337573.440]: CLOCK_REALTIME phc offset         9 s2 freq   -2416 delay   1253
phc2sys[337574.440]: CLOCK_REALTIME phc offset        -2 s2 freq   -2424 delay   1243
phc2sys[337575.440]: CLOCK_REALTIME phc offset        -4 s2 freq   -2427 delay   1249
phc2sys[337576.440]: CLOCK_REALTIME phc offset         2 s2 freq   -2422 delay   1247
phc2sys[337577.440]: CLOCK_REALTIME phc offset       -14 s2 freq   -2437 delay   1274
phc2sys[337578.440]: CLOCK_REALTIME phc offset         7 s2 freq   -2421 delay   1245
phc2sys[337579.441]: CLOCK_REALTIME phc offset        14 s2 freq   -2411 delay   1243
phc2sys[337580.441]: CLOCK_REALTIME phc offset         2 s2 freq   -2419 delay   1250
phc2sys[337581.441]: CLOCK_REALTIME phc offset       -10 s2 freq   -2431 delay   1279
phc2sys[337582.441]: CLOCK_REALTIME phc offset         6 s2 freq   -2418 delay   1239
phc2sys[337583.441]: CLOCK_REALTIME phc offset         3 s2 freq   -2419 delay   1246
phc2sys[337584.442]: CLOCK_REALTIME phc offset       -10 s2 freq   -2431 delay   1246
phc2sys[337585.442]: CLOCK_REALTIME phc offset         7 s2 freq   -2417 delay   1246
phc2sys[337586.442]: CLOCK_REALTIME phc offset        -7 s2 freq   -2429 delay   1255
phc2sys[337587.442]: CLOCK_REALTIME phc offset       -13 s2 freq   -2437 delay   1275
phc2sys[337588.442]: CLOCK_REALTIME phc offset        14 s2 freq   -2414 delay   1276
phc2sys[337589.442]: CLOCK_REALTIME phc offset         4 s2 freq   -2420 delay   1260
phc2sys[337590.443]: CLOCK_REALTIME phc offset        -5 s2 freq   -2427 delay   1243
phc2sys[337591.443]: CLOCK_REALTIME phc offset        -6 s2 freq   -2430 delay   1252
phc2sys[337592.443]: CLOCK_REALTIME phc offset        -2 s2 freq   -2428 delay   1279
phc2sys[337593.443]: CLOCK_REALTIME phc offset         3 s2 freq   -2423 delay   1280
phc2sys[337594.443]: CLOCK_REALTIME phc offset        11 s2 freq   -2414 delay   1256
phc2sys[337595.443]: CLOCK_REALTIME phc offset        -6 s2 freq   -2428 delay   1280
phc2sys[337596.443]: CLOCK_REALTIME phc offset         8 s2 freq   -2416 delay   1250
phc2sys[337597.444]: CLOCK_REALTIME phc offset        -2 s2 freq   -2424 delay   1251
phc2sys[337598.444]: CLOCK_REALTIME phc offset        -1 s2 freq   -2423 delay   1273
phc2sys[337599.444]: CLOCK_REALTIME phc offset         4 s2 freq   -2418 delay   1255
phc2sys[337600.444]: CLOCK_REALTIME phc offset        -3 s2 freq   -2424 delay   1247
phc2sys[337601.444]: CLOCK_REALTIME phc offset         2 s2 freq   -2420 delay   1243
phc2sys[337602.444]: CLOCK_REALTIME phc offset         2 s2 freq   -2420 delay   1246
phc2sys[337603.444]: CLOCK_REALTIME phc offset         4 s2 freq   -2417 delay   1244
